Category,Sub Category,Name,upc from pricebook,price ,Images,,,,,,,SKU,Description
Snacks,Healthy Snacks,Clif Builder's Chocolate Mint (2.4 oz),7.22253E+11,3٫99,https://drive.google.com/uc?id=12IKMgVxJYxkR5jhSMgYzX5bA3eRBeI2g,,,,,,,BP-SNA-2.4OZ-10716,Customer favorite: Clif Builder's Chocolate Mint (2.4 oz) at $3.99. Buy now with free delivery over $50.
Snacks,Healthy Snacks,Clif Builder's Chocolate Peanut Butter (2.4 oz),7.22253E+11,3٫99,https://drive.google.com/uc?id=1OSEkzsbM-VFZndzBWMu459jX5syrLd1U,,,,,,,BP-SNA-2.4OZ-10717,"Quality ingredients, proper process: Clif Builder's Chocolate Peanut Butter (2.4 oz) is $3.99. Quality results guaranteed. Buy online, enjoy tonight."
Snacks,Healthy Snacks,David Roasted & Salted (2.25 oz),26200463728,2٫99,https://drive.google.com/uc?id=12eEgfwAebjHNHo2oYGjMzw3YSW0pNBdR,,,,,,,BP-SNA-2.25OZ-10718,Great value alert: David Roasted & Salted (2.25 oz) for $2.99. Shop online – pickup in-store today.
Snacks,Healthy Snacks,David Roasted & Salted (5 oz),26200463780,4٫99,https://drive.google.com/uc?id=1f9tpuDHhOn47rql3V9yZ9jQlnEnCdTpE,,,,,,,BP-SNA-5OZ-10719,"David Roasted & Salted (5 oz) represents quality quality at $4.99. Crafted with care, priced to share. Get it delivered to your door."
Snacks,Healthy Snacks,David Roasted & Salted (5.25 oz),26200467726,3٫99,https://drive.google.com/uc?id=163UFNFBx7r2ACvPAPeiSrWuZAECI6UpO,,,,,,,BP-SNA-5.25OZ-10720,"Experience David Roasted & Salted (5.25 oz) for $3.99. Buy online, enjoy tonight."
Snacks,Healthy Snacks,Gatorade Whey Protein Bar Chocolate Chip Count (2.8 oz),52000104325,4٫99,https://drive.google.com/uc?id=1k50tEnzTnZox2skXZTaVrfyuV5DxEb8U,,,,,,,BP-SNA-2.8OZ-10721,"Gatorade Whey Protein Bar Chocolate Chip Count (2.8 oz) at $4.99. Quality quality throughout. Buy online, enjoy tonight."
Snacks,Healthy Snacks,Grandma's Oatmeal Raisin Cookies Bag (3 oz),28400043366,1٫99,https://drive.google.com/uc?id=1Hpz-sAI1fIuJGJKrgByIA1S5ln2TJsex,,,,,,,BP-SNA-3OZ-10722,Show up in style with: Grandma's Oatmeal Raisin Cookies Bag (3 oz) at $1.99. Order now for same-day delivery.
Snacks,Healthy Snacks,Nature Valley Sweet & Salty Nut - Almond (1.2 oz),16000442818,1٫99,https://drive.google.com/uc?id=1cImU6Cv-9qbTFeNaQoXvMEMzHzu0NLsg,,,,,,,BP-SNA-1.2OZ-10723,Staff pick: Nature Valley Sweet & Salty Nut - Almond (1.2 oz) at $1.99. Available for immediate pickup.
Snacks,Healthy Snacks,Power Crunch French Vanilla Crme (1.4 oz),6.44226E+11,3٫99,https://drive.google.com/uc?id=1J2IXXjIsdH-HLEU8VE2vub7bKwQehrTH,,,,,,,BP-SNA-1.4OZ-10724,Customer favorite: Power Crunch French Vanilla Crme (1.4 oz) at $3.99. Get it delivered to your door.
Snacks,Healthy Snacks,Power Crunch Peanut Butter Crme (1.4 oz),6.44226E+11,3٫99,https://drive.google.com/uc?id=1NfkWgZWorbWPdHU-HjjzZ1hNaVEWPhiv,,,,,,,BP-SNA-1.4OZ-10725,"Power Crunch Peanut Butter Crme (1.4 oz) at $3.99. Exceptional through and through. Buy online, enjoy tonight."
Snacks,Healthy Snacks,Power Crunch Triple Chocolate (1.4 oz),6.44226E+11,3٫99,https://drive.google.com/uc?id=1gEe04cT1jkKFLNSObnreXAs9Z00mm1ST,,,,,,,BP-SNA-1.4OZ-10726,Smart shoppers choose Power Crunch Triple Chocolate (1.4 oz) – $3.99 for quality. Order now for same-day delivery.
Snacks,Ice Cream,Ben & Jerry 's Half Baked Pint,76840101320,8٫99,https://drive.google.com/uc?id=15XEHe-HtbFGi6Q_BSJRjc2CBesPv_aCO,,,,,,,BP-SNA-000-10727,"Quality ingredients, proper process: Ben & Jerry 's Half Baked Pint is $8.99. Remarkable results guaranteed. Order now for same-day delivery."
Snacks,Ice Cream,Ben & Jerry's Americone Dream Pint,76840102075,8٫99,https://drive.google.com/uc?id=1-QeRkfWOwl-HYJ5f9OjvJwW75Ya_Wtre,,,,,,,BP-SNA-000-10728,"Right-size portion: Ben & Jerry's Americone Dream Pint for $8.99. Quality quality, perfect quantity. Available near you. Add to cart for fast local delivery."
Snacks,Ice Cream,Ben & Jerry's Cherry Garcia Pint,76840100156,8٫99,https://drive.google.com/uc?id=1CXA1TsQO_WPVvx9FN_hsKLY3IEcmZ7MS,,,,,,,BP-SNA-000-10729,Ben & Jerry's Cherry Garcia Pint at $8.99. Remarkable through and through. In stock – order for delivery today.
Snacks,Ice Cream,Ben & Jerry's Chocolate Chip Cookie Dough Pint,76840100583,10٫99,https://drive.google.com/uc?id=181GgGoPVrwuuMMpsybpptWJ7QSkQo-iI,,,,,,,BP-SNA-000-10730,"Quality ingredients, proper process: Ben & Jerry's Chocolate Chip Cookie Dough Pint is $10.99. Premium results guaranteed. Shop online – pickup in-store today."
Snacks,Ice Cream,Ben & Jerry's Milk & Cookies Pint,76840076574,8٫99,https://drive.google.com/uc?id=1DsW80wNearB9z78jwkEw70enkANmx7ds,,,,,,,BP-SNA-000-10731,"Quality ingredients, proper process: Ben & Jerry's Milk & Cookies Pint is $8.99. Quality results guaranteed. Get it delivered to your door."
Snacks,Ice Cream,Ben & Jerry's The Tonight Dough Pint,76840485116,8٫99,https://drive.google.com/uc?id=1yduwhWu-FkJWeuB6AVLBlFPyYNkXMSrI,,,,,,,BP-SNA-000-10732,Ben & Jerry's The Tonight Dough Pint at $8.99. Premium through and through. In stock – order for delivery today.
Snacks,Ice Cream,Ben & Jerry's Vanilla Ice Cream Carton (16 oz),76840400058,8٫99,https://drive.google.com/uc?id=1OXPLzoPcpgooR76yWio8qfmszvaXGrnH,,,,,,,BP-SNA-16OZ-10733,Trending now: Ben & Jerry's Vanilla Ice Cream Carton (16 oz) at $8.99. Buy now with free delivery over $50.
Snacks,Ice Cream,Haagen Daz Chocolate Chocolate Chip Ice Cream Container (14 oz),74570084005,10٫99,https://drive.google.com/uc?id=1VVVSkXEmEDDym_bs1TPlZCqJMwnfZPFN,,,,,,,BP-SNA-14OZ-10734,"Quality ingredients, proper process: Haagen Daz Chocolate Chocolate Chip Ice Cream Container (14 oz) is $10.99. Premium results guaranteed. In stock – order for delivery today."
Snacks,Ice Cream,"Haagen Dazs Ice Cream, Caramel Cone Pint",74570650583,10٫99,https://drive.google.com/uc?id=1hvArnImDN6poaxNs_Wjfp-E7UglK6eoI,,,,,,,BP-SNA-000-10735,"Staff pick: Haagen Dazs Ice Cream, Caramel Cone Pint at $10.99. Available for immediate pickup."
Snacks,Ice Cream,"Haagen Dazs Ice Cream, Chocolate Pint",74570014002,10٫99,https://drive.google.com/uc?id=1XVGWFJ0u4mUwNrF3cfZU8gWOWDo2Dfhn,,,,,,,BP-SNA-000-10736,"Local bestseller: Haagen Dazs Ice Cream, Chocolate Pint at $10.99. Shop online – pickup in-store today."
Snacks,Ice Cream,"Haagen Dazs Ice Cream, Dulce de Leche Pint",74570810116,10٫99,https://drive.google.com/uc?id=15OdrKs7juqj4IjitoJ97qVLejQmXoxfp,,,,,,,BP-SNA-000-10737,"Haagen Dazs Ice Cream, Dulce de Leche Pint represents quality quality at $10.99. Crafted with care, priced to share. Add to cart for fast local delivery."
Snacks,Ice Cream,"Haagen Dazs Ice Cream, Strawberry Pint",74570024001,10٫99,https://drive.google.com/uc?id=13QbwP4KtGohegFXFLtqejxNY-qLiJiyU,,,,,,,BP-SNA-000-10738,"Right-size portion: Haagen Dazs Ice Cream, Strawberry Pint for $10.99. Remarkable quality, perfect quantity. Available quick delivery. Buy online, enjoy tonight."
Snacks,Ice Cream,Haagen-Dazs Ice Cream Rocky Road Pint,74570044085,10٫99,https://drive.google.com/uc?id=14Twubw4PeKlV45Joo1utQ49-3M0Buzbq,,,,,,,BP-SNA-000-10739,Haagen-Dazs Ice Cream Rocky Road Pint at $10.99. Premium through and through. Order now for same-day delivery.
Snacks,Ice Cream,Haagen-Dazs Vanilla Bean Ice Cream Container (14 oz),74570650576,10٫99,https://drive.google.com/uc?id=1f3eGUkc9IuleGFN8q8E6RfkDxfjjYXf2,,,,,,,BP-SNA-14OZ-10740,Great value alert: Haagen-Dazs Vanilla Bean Ice Cream Container (14 oz) for $10.99. In stock – order for delivery today.
Snacks,Ice Cream,M Magnum Double Caramel Ice Cream Bar Count (3.38 oz),77567132826,4٫99,https://drive.google.com/uc?id=1idnr2TwKWVUoxrfwf5CG2rh2Xac2FoXh,,,,,,,BP-SNA-3.38OZ-10741,M Magnum Double Caramel Ice Cream Bar Count (3.38 oz) at $4.99. Outstanding through and through. Add to cart for fast local delivery.
Snacks,Ice Cream & Novelty,"Haagen Dazs Ice Cream, Coffee Pint",74570034000,10٫99,https://drive.google.com/uc?id=1QG4pfXqXd860q2nepUcFIw0afLm03bXb,,,,,,,BP-SNA-000-10742,"Dinner party essential: Haagen Dazs Ice Cream, Coffee Pint at $10.99. Shop online – pickup in-store today."
Snacks,Jerky,Jack Link's Beef Tender Bites Jerky (2.85 oz),17082877369,6٫99,https://drive.google.com/uc?id=1t9A_60hcw5eRr0GZxG242zqQSZipJF1d,,,,,,,BP-SNA-2.85OZ-10743,"Quality ingredients, proper process: Jack Link's Beef Tender Bites Jerky (2.85 oz) is $6.99. Premium results guaranteed. Get it delivered to your door."
Snacks,Jerky,Jack Link's Thick Cut Hickory Smoked Bacon Jerky (2.85 oz),17082883872,11٫99,https://drive.google.com/uc?id=12QOt6I2kaw36UmhNEtLvsw7DBS8oPDId,,,,,,,BP-SNA-2.85OZ-10744,Indulge in Jack Link's Thick Cut Hickory Smoked Bacon Jerky (2.85 oz) for $11.99. Buy now with free delivery over $50.
Snacks,Jerky,Jack Link's Wild Heat Pegged Beef Stick (1.84 oz x 24 ct),17082006707,3٫99,https://drive.google.com/uc?id=1-Nvdl1RMVbTTEc6B49r2Xs3VgXR7C19y,,,,,,,BP-SNA-1.84OZ-10745,Jack Link's Wild Heat Pegged Beef Stick (1.84 oz x 24 ct) at $3.99. Remarkable through and through. Available for immediate pickup.
Snacks,Nuts & Seeds,David Jalapeno Sunflower Seed (3 oz),26200464725,3٫99,https://drive.google.com/uc?id=1Aebjh4uCKbsI7G38AILVmM-6O1C2POBb,,,,,,,BP-SNA-3OZ-10746,Experience David Jalapeno Sunflower Seed (3 oz) for $3.99. Add to cart for fast local delivery.
Snacks,Nuts & Seeds,Spitz Seasoned Sunflower Seeds (6 oz),28400094085,4٫99,https://drive.google.com/uc?id=1wfSbovsB9OYVq3ai320joqlLeOzOdX9u,,,,,,,BP-SNA-6OZ-10747,Smart shoppers choose Spitz Seasoned Sunflower Seeds (6 oz) – $4.99 for quality. Available for immediate pickup.
Snacks,Pretzels,Snack Factory Buffalo Wings Pretzel Crisps (3 oz),49508007302,3٫99,https://drive.google.com/uc?id=1YgRZ-8JJUkKFxHWjdEemcg_eidIGvA2O,,,,,,,BP-SNA-3OZ-10748,Stock up on Snack Factory Buffalo Wings Pretzel Crisps (3 oz) for $3.99. Add to cart for fast local delivery.
Snacks,Pretzels,Spitz Flamin' Hot Limon Flavored Sunflower Seeds (5.35 oz),28400604611,3٫99,https://drive.google.com/uc?id=1jYUy1bIbdPsvx7zcyJGF6iCG5cQ-HUcE,,,,,,,BP-SNA-5.35OZ-10749,"Spitz Flamin' Hot Limon Flavored Sunflower Seeds (5.35 oz) represents exceptional quality at $3.99. Crafted with care, priced to share. Shop online – pickup in-store today."
Snacks,Salsa & Dips,Fritos Jalapeno Cheddar Cheese Dip (9 oz),28400000246,6٫99,https://drive.google.com/uc?id=1--LVMSb_NCzUMb6fez-lKF2CtvarDopR,,,,,,,BP-SNA-9OZ-10750,Party-ready: Fritos Jalapeno Cheddar Cheese Dip (9 oz) at $6.99. Available for immediate pickup.
Snacks,Salsa & Dips,Tostitos Mild Chunky Salsa (16 oz),28400055970,6٫99,https://drive.google.com/uc?id=1VychB9du5gNA-vlFlA_eecYFoUfyFok8,,,,,,,BP-SNA-16OZ-10751,Want Tostitos Mild Chunky Salsa (16 oz)? Available near you for $6.99. Add to cart for fast local delivery.
Snacks,Salty Snacks,Bugles Nacho Cheese (3 oz),16000513792,4٫99,https://drive.google.com/uc?id=1UIg-fvQBrnboQ5hTsm7EeiqFG5_2xPgp,,,,,,,BP-SNA-3OZ-10752,"Bugles Nacho Cheese (3 oz) represents exceptional quality at $4.99. Crafted with care, priced to share. In stock – order for delivery today."
Snacks,Salty Snacks,Bugles Ranch (3 oz),16000512580,4٫99,https://drive.google.com/uc?id=1LDA9qcK6--HW6ul76EzLleg5IwR7DYbO,,,,,,,BP-SNA-3OZ-10753,"Quality ingredients, proper process: Bugles Ranch (3 oz) is $4.99. Premium results guaranteed. Order online for curbside pickup."
Snacks,Salty Snacks,Corn Nuts BBQ (4 oz),71159078240,3٫99,https://drive.google.com/uc?id=11SUQw9rtGP3LYbxrTqC4YxFg_cepP6p7,,,,,,,BP-SNA-4OZ-10754,Want Corn Nuts BBQ (4 oz)? Available in your area for $3.99. Order now for same-day delivery.
Snacks,Salty Snacks,Corn Nuts Chile Picante Con Limon (4 oz),71159076550,3٫99,https://drive.google.com/uc?id=1KhpsJztFG523lL78QX0lo65aYUvJEOBd,,,,,,,BP-SNA-4OZ-10755,Party-ready: Corn Nuts Chile Picante Con Limon (4 oz) at $3.99. Order now for next-hour delivery.
Snacks,Salty Snacks,Corn Nuts Original (4 oz),71159078196,3٫99,https://drive.google.com/uc?id=1REzqPfjT8emDCOBfb2yF7trs23jo_ITU,,,,,,,BP-SNA-4OZ-10756,Staff pick: Corn Nuts Original (4 oz) at $3.99. Buy now with free delivery over $50.
Snacks,Salty Snacks,Corn Nuts Ranch (4 oz),71159073115,4٫99,https://drive.google.com/uc?id=1ksJ3kb1BAUGq6drTJTZ27P-RsN495gCB,,,,,,,BP-SNA-4OZ-10757,Smart shoppers choose Corn Nuts Ranch (4 oz) – $4.99 for quality. Fast delivery to your neighborhood.
Snacks,Salty Snacks,Jack Link's Original (1.2 oz),17082000392,3٫99,https://drive.google.com/uc?id=1P73w5z43t5vTSA-WBxyU6vbJ20zZ4ajS,,,,,,,BP-SNA-1.2OZ-10758,Great value alert: Jack Link's Original (1.2 oz) for $3.99. Order now for same-day delivery.
Snacks,Salty Snacks,Jack Link's Premium Cuts Teriyaki (1 oz),17082000736,3٫99,https://drive.google.com/uc?id=1OYS_0L-P4n7s3b8yxzDMJV6pHfHMS2HZ,,,,,,,BP-SNA-1OZ-10759,"Jack Link's Premium Cuts Teriyaki (1 oz) at $3.99. Remarkable through and through. Buy online, enjoy tonight."
Snacks,Salty Snacks,Nabisco Ritz Bits Cheese - Big Bag (3 oz),44000006778,3٫99,https://drive.google.com/uc?id=1-Nvdl1RMVbTTEc6B49r2Xs3VgXR7C19y,,,,,,,BP-SNA-3OZ-10760,Smart shoppers choose Nabisco Ritz Bits Cheese - Big Bag (3 oz) – $3.99 for quality. Get it delivered to your door.
Snacks,Salty Snacks,Nabisco Ritz Bits Peanut Butter - Big Bag (3 oz),44000006785,3٫99,https://drive.google.com/uc?id=1-Nvdl1RMVbTTEc6B49r2Xs3VgXR7C19y,,,,,,,BP-SNA-3OZ-10761,Weeknight winner: Nabisco Ritz Bits Peanut Butter - Big Bag (3 oz) at $3.99. Buy now with free delivery over $50.
Snacks,Salty Snacks,Nut Harvest In Shell - Salted (1.75 oz),28400459587,3٫99,https://drive.google.com/uc?id=1J895Z7Q-hm361J1bgpEyxxZ1FON7I8c_,,,,,,,BP-SNA-1.75OZ-10762,Nut Harvest In Shell - Salted (1.75 oz) at $3.99. Outstanding through and through. Shop online – pickup in-store today.
Snacks,Salty Snacks,Planters Honey Roasted (4 oz),29000012578,2٫99,https://drive.google.com/uc?id=1LuAga-0orBaSJvRPAksnK84_gwba-EC4,,,,,,,BP-SNA-4OZ-10763,Smart shoppers choose Planters Honey Roasted (4 oz) – $2.99 for quality. Fast delivery to your neighborhood.
Snacks,Salty Snacks,Slim Jim Monster Original (1.94 oz),26200140605,4٫99,https://drive.google.com/uc?id=1RdtNiPLtnb4UJFB-QEegdVnbNqPfDFor,,,,,,,BP-SNA-1.94OZ-10764,"Slim Jim Monster Original (1.94 oz) represents remarkable quality at $4.99. Crafted with care, priced to share. Fast delivery to your neighborhood."
Snacks,Salty Snacks,Sun Chips French Onion (7 oz),28400152242,5٫99,https://drive.google.com/uc?id=13PIoMYKFwvsviGgshWjE9flLnb1jDgyQ,,,,,,,BP-SNA-7OZ-10765,Indulge in Sun Chips French Onion (7 oz) for $5.99. Shop online – pickup in-store today.
Snacks,Snack Mixes,Cheetos Crunchy Xxtra Flamin' Hot Cheese Flavored Snacks (2.75 oz),28400589871,6٫99,https://drive.google.com/uc?id=1FljO3Qa_ElNnMoMlMyrZ3xO69t5d66cX,,,,,,,BP-SNA-2.75OZ-10766,Shop Cheetos Crunchy Xxtra Flamin' Hot Cheese Flavored Snacks (2.75 oz) online – $6.99 with local delivery available. Quality quality guaranteed. Available for immediate pickup.
Snacks,Snack Mixes,Chester's Flamin' Hot Fries Flavored Corn & Potato Snacks (8 oz),28400331524,3٫99,https://drive.google.com/uc?id=1s_VP52ije8a4KNbGSbTdYeUu0FuBgtyO,,,,,,,BP-SNA-8OZ-10767,"Chester's Flamin' Hot Fries Flavored Corn & Potato Snacks (8 oz) represents remarkable quality at $3.99. Crafted with care, priced to share. Add to cart for fast local delivery."
Snacks,Snack Mixes,Nut Harvest Nut & Fruit Mix (3 oz),28400459594,2٫99,https://drive.google.com/uc?id=1KK9vr1HklkO_QrQ_2ToaefbiJW3wveXD,,,,,,,BP-SNA-3OZ-10768,Popular choice: Nut Harvest Nut & Fruit Mix (3 oz) at $2.99. Order online for curbside pickup.
Snacks,Snack Mixes,Sabritones Puffed Wheat Snacks Chile & Lime (4 oz),28400190800,2٫99,https://drive.google.com/uc?id=1WU_akHd8EBr0VcC7uwX5x6hJjL3AHDlN,,,,,,,BP-SNA-4OZ-10769,"Sabritones Puffed Wheat Snacks Chile & Lime (4 oz) represents quality quality at $2.99. Crafted with care, priced to share. In stock – order for delivery today."
Snacks,Sweets,Haribo Berries Gummi Candy (5 oz),42238705234,3٫99,https://drive.google.com/uc?id=1hMKIc9sPer6AJKJg4BDOwpjVG4UjBTij,,,,,,,BP-SNA-5OZ-10770,"Haribo Berries Gummi Candy (5 oz) represents quality quality at $3.99. Crafted with care, priced to share. Order now for same-day delivery."
Snacks,Sweets,Haribo Watermelon Gummi Candy (4.1 oz),42238723320,4٫99,https://drive.google.com/uc?id=1CWHPXyFV4Wsm8fO5B_H0a1QjUyU6mJ2q,,,,,,,BP-SNA-4.1OZ-10771,Indulge in Haribo Watermelon Gummi Candy (4.1 oz) for $4.99. Fast delivery to your neighborhood.
Snacks,Sweets,Hostess Coffee Cakes (3 oz),8.88109E+11,3٫99,https://drive.google.com/uc?id=16a6lXeZMPUE-4rsjU6NUOFVNodWOSbMt,,,,,,,BP-SNA-3OZ-10772,Hostess Coffee Cakes (3 oz) at $3.99. Exceptional quality throughout. Get it delivered to your door.
Snacks,Sweets,Hostess Zingers Iced Devil's Food Cake (3 oz),8.88109E+11,4٫99,https://drive.google.com/uc?id=1aiXhQkf35qQC68-EGBIE1fOWkuuoMSGt,,,,,,,BP-SNA-3OZ-10773,Table-ready: Hostess Zingers Iced Devil's Food Cake (3 oz) at $4.99. Delivered fresh to your doorstep.
Snacks,Sweets,Hostess Zingers Vanilla Cakes (3 oz),8.88109E+11,4٫99,https://drive.google.com/uc?id=1qm8ARgJXxSAEB2hpwlDuDf8QUP34a9nM,,,,,,,BP-SNA-3OZ-10774,"Hostess Zingers Vanilla Cakes (3 oz) represents outstanding quality at $4.99. Crafted with care, priced to share. Order online for curbside pickup."
Spiked,Hard Kombucha,JuneShine Blood Orange Mint Cans (12 oz x 6x ct),8.60275E+11,6٫99,https://drive.google.com/uc?id=1DlFBv2_gDUx8TOnzgs8y7v4fkmcoD2iB,,,,,,,BP-SPK-12OZ-10775,"Quality ingredients, proper process: JuneShine Blood Orange Mint Cans (12 oz x 6x ct) is $6.99. Outstanding results guaranteed. Buy online, enjoy tonight."
Spiked,Hard Lemonade,Mike's Hard Lemonade Bottles (12 oz x 6 ct),6.35985E+11,17٫99,https://drive.google.com/uc?id=19jb6Xl_QIXlypH5dzw2hTjrgkpAeT8gN,,,,,,,BP-SPK-12OZ-10776,Want Mike's Hard Lemonade Bottles (12 oz x 6 ct)? Available same-day delivery for $17.99. Shop online – pickup in-store today.
Spiked,Hard Lemonade,Mike's Harder Green Apple Can (16 oz),6.35985E+11,3٫99,https://drive.google.com/uc?id=1-Nvdl1RMVbTTEc6B49r2Xs3VgXR7C19y,,,,,,,BP-SPK-16OZ-10777,Mike's Harder Green Apple Can (16 oz) at $3.99. Exceptional through and through. Buy now with free delivery over $50.
Spiked,Hard Lemonade,Mike's Harder Pineapple Mandarin Can (23.5 oz),6.35985E+11,4٫99,https://drive.google.com/uc?id=1-Nvdl1RMVbTTEc6B49r2Xs3VgXR7C19y,,,,,,,BP-SPK-23.5OZ-10778,Great value alert: Mike's Harder Pineapple Mandarin Can (23.5 oz) for $4.99. Available for immediate pickup.
Spiked,Hard Malt Beverage,Smirnoff Ice Spicy Tamarind Bottles (11.2 oz x 6 ct),82000783534,16٫99,https://drive.google.com/uc?id=1-Nvdl1RMVbTTEc6B49r2Xs3VgXR7C19y,,,,,,,BP-SPK-11.2OZ-10779,Smart shoppers choose Smirnoff Ice Spicy Tamarind Bottles (11.2 oz x 6 ct) – $16.99 for quality. Shop online – pickup in-store today.
Spiked,Malt Liquor,Smirnoff Ice Bottles (11 oz x 6 ct),82000723851,15٫99,https://drive.google.com/uc?id=1EdmM-m4Jt08CzbRjcPX3-JGEKlCVEZ2p,,,,,,,BP-SPK-11OZ-10780,"Quality ingredients, proper process: Smirnoff Ice Bottles (11 oz x 6 ct) is $15.99. Exceptional results guaranteed. Buy now with free delivery over $50."
Spiked,Malt Liquor,Smirnoff Ice Screwdriver Bottle (24 oz),82000757481,15٫99,https://drive.google.com/uc?id=10NK228H5T0a8yj18yqy7g9y2sf4IWPNQ,,,,,,,BP-SPK-24OZ-10781,Smart shoppers choose Smirnoff Ice Screwdriver Bottle (24 oz) – $15.99 for quality. Order online for curbside pickup.
Spiked,RTD Cocktails,BuzzBallz Biggies Tequila 'Rita (1.75LT),8.51091E+11,29٫99,https://drive.google.com/uc?id=1poQVoKCr_HhDHx7A4XUoCa4EKYe7ovfh,,,,,,,BP-SPK-1.75L-10782,Handle-size value: BuzzBallz Biggies Tequila 'Rita (1.75LT) at $29.99. More premium spiked per dollar. Available fast shipping. Order now for same-day delivery.
Spiked,RTD Cocktails,Buzzballz Chocolate Tease Bottles (200 ml),8.51091E+11,29٫99,https://drive.google.com/uc?id=1WcaVvx1TM6ELvv_T1yy6APhYYSRRJFuX,,,,,,,BP-SPK-200-10783,"Right-size portion: Buzzballz Chocolate Tease Bottles (200 ml) for $29.99. Quality quality, perfect quantity. Available quick delivery. Shop online – pickup in-store today."
Spiked,RTD Cocktails,BuzzBallz Cran Blaster (200 ml),8.57641E+11,4٫99,https://drive.google.com/uc?id=1Z5t0y3ddqYCa4uTw8lgPeai74Lh_XdET,,,,,,,BP-SPK-200-10784,Great value alert: BuzzBallz Cran Blaster (200 ml) for $4.99. Get it delivered to your door.
Spiked,RTD Cocktails,BuzzBallz Forbidden Apple (200 ml),8.57641E+11,4٫99,https://drive.google.com/uc?id=11ofYeD5tWbj0qKqZt3pjjxRYspj_4voe,,,,,,,BP-SPK-200-10785,Want BuzzBallz Forbidden Apple (200 ml)? Available neighborhood liquor store for $4.99. Fast delivery to your neighborhood.
Spiked,RTD Cocktails,Buzzballz Horchata (200 ml),8.5453E+11,4٫99,,,,,,,,BP-SPK-200-10786,Bring this to any gathering: Buzzballz Horchata (200 ml) at $4.99. Delivered fresh to your doorstep.
Spiked,RTD Cocktails,BuzzBallz Lotta Colada (200 ml),8.57641E+11,5٫99,https://drive.google.com/uc?id=1ADA6JHfNld9GHfhd0mGOZGGiBwlYddLr,,,,,,,BP-SPK-200-10787,BuzzBallz Lotta Colada (200 ml) at $5.99. Premium through and through. Buy now with free delivery over $50.
Spiked,RTD Cocktails,Buzzballz Peachballz Bottles (200 ml),8.57641E+11,4٫99,https://drive.google.com/uc?id=1JB0sQLasB-Sz5r0_AImfHstACjb3Hqa5,,,,,,,BP-SPK-200-10788,Smart shoppers choose Buzzballz Peachballz Bottles (200 ml) – $4.99 for quality. Add to cart for fast local delivery.
